position,doc,lang,form,lemma,anchor
7284,ldlt-balex,,legionis,,lem-53.5-legionis
7285,ldlt-balex,,milites,,ldlt-balex:0.1.1.0.53.4
7286,ldlt-balex,,aut,,ldlt-balex:0.1.1.0.53.4
7287,ldlt-balex,,diuturnitate,,ldlt-balex:0.1.1.0.53.4
7288,ldlt-balex,,iam,,ldlt-balex:0.1.1.0.53.4
7289,ldlt-balex,,factus,,ldlt-balex:0.1.1.0.53.4
7290,ldlt-balex,,prouincialis,,ldlt-balex:0.1.1.0.53.4
7291,ldlt-balex,,quo,,ldlt-balex:0.1.1.0.53.4
7292,ldlt-balex,,in,,ldlt-balex:0.1.1.0.53.4
7293,ldlt-balex,,numero,,ldlt-balex:0.1.1.0.53.4
7294,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.53.4
7295,ldlt-balex,,secunda,,ldlt-balex:0.1.1.0.53.4
7296,ldlt-balex,,legio,,ldlt-balex:0.1.1.0.53.4
7297,ldlt-balex,,non,,ldlt-balex:0.1.1.0.53.4
7298,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.53.4
7299,ldlt-balex,,omni,,ldlt-balex:0.1.1.0.53.4
7300,ldlt-balex,,prouincia,,ldlt-balex:0.1.1.0.53.4
7301,ldlt-balex,,consenserat,,ldlt-balex:0.1.1.0.53.4
7302,ldlt-balex,,in,,ldlt-balex:0.1.1.0.53.4
7303,ldlt-balex,,odio,,ldlt-balex:0.1.1.0.53.4
7304,ldlt-balex,,Cassi,,ldlt-balex:0.1.1.0.53.4
7305,ldlt-balex,,Nam,,ldlt-balex:0.1.1.0.53.4
7306,ldlt-balex,,legionem,,lem-53.5-legionem
7307,ldlt-balex,,tricesimam,,ldlt-balex:0.1.1.0.53.4
7308,ldlt-balex,,et,,ldlt-balex:0.1.1.0.53.4
7309,ldlt-balex,,unetuicesimam,,ldlt-balex:0.1.1.0.53.4
7310,ldlt-balex,,paucis,,ldlt-balex:0.1.1.0.53.4
7311,ldlt-balex,,mensibus,,ldlt-balex:0.1.1.0.53.4
7312,ldlt-balex,,in,,ldlt-balex:0.1.1.0.53.4
7313,ldlt-balex,,Italia,,ldlt-balex:0.1.1.0.53.4
7314,ldlt-balex,,scriptas,,ldlt-balex:0.1.1.0.53.4
7315,ldlt-balex,,Caesar,,ldlt-balex:0.1.1.0.53.4
7316,ldlt-balex,,attribuerat,,ldlt-balex:0.1.1.0.53.4
7317,ldlt-balex,,Longino,,ldlt-balex:0.1.1.0.53.4
7318,ldlt-balex,,Quinta,,ldlt-balex:0.1.1.0.53.4
7319,ldlt-balex,,legio,,ldlt-balex:0.1.1.0.53.4
7320,ldlt-balex,,nuper,,ldlt-balex:0.1.1.0.53.4
7321,ldlt-balex,,ibi,,ldlt-balex:0.1.1.0.53.4
7322,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.53.4
7323,ldlt-balex,,confecta,,ldlt-balex:0.1.1.0.53.4
7324,ldlt-balex,,Interim,,ldlt-balex:0.1.1.0.54.0
7325,ldlt-balex,,nuntiatur,,ldlt-balex:0.1.1.0.54.0
7326,ldlt-balex,,Laterensi,,ldlt-balex:0.1.1.0.54.0
7327,ldlt-balex,,uiuere,,ldlt-balex:0.1.1.0.54.0
7328,ldlt-balex,,Cassium,,ldlt-balex:0.1.1.0.54.0
7329,ldlt-balex,,Quo,,ldlt-balex:0.1.1.0.54.0
7330,ldlt-balex,,nuntio,,ldlt-balex:0.1.1.0.54.0
7331,ldlt-balex,,dolore,,ldlt-balex:0.1.1.0.54.0
7332,ldlt-balex,,magis,,ldlt-balex:0.1.1.0.54.0
7333,ldlt-balex,,permotus,,ldlt-balex:0.1.1.0.54.0
7334,ldlt-balex,,quam,,ldlt-balex:0.1.1.0.54.0
7335,ldlt-balex,,animo,,ldlt-balex:0.1.1.0.54.0
7336,ldlt-balex,,perturbatus,,ldlt-balex:0.1.1.0.54.0
7337,ldlt-balex,,reficit,,ldlt-balex:0.1.1.0.54.0
7338,ldlt-balex,,se,,ldlt-balex:0.1.1.0.54.0
7339,ldlt-balex,,celeriter,,ldlt-balex:0.1.1.0.54.0
7340,ldlt-balex,,et,,ldlt-balex:0.1.1.0.54.0
7341,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.54.0
7342,ldlt-balex,,Cassium,,ldlt-balex:0.1.1.0.54.0
7343,ldlt-balex,,uisendum,,ldlt-balex:0.1.1.0.54.0
7344,ldlt-balex,,proficiscitur,,ldlt-balex:0.1.1.0.54.0
7345,ldlt-balex,,Re,,ldlt-balex:0.1.1.0.54.1
7346,ldlt-balex,,cognita,,ldlt-balex:0.1.1.0.54.1
7347,ldlt-balex,,tricesima,,ldlt-balex:0.1.1.0.54.1
7348,ldlt-balex,,legio,,ldlt-balex:0.1.1.0.54.1
7349,ldlt-balex,,signa,,ldlt-balex:0.1.1.0.54.1
7350,ldlt-balex,,Cordubam,,ldlt-balex:0.1.1.0.54.1
7351,ldlt-balex,,infert,,ldlt-balex:0.1.1.0.54.1
7352,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.54.1
7353,ldlt-balex,,auxilium,,ldlt-balex:0.1.1.0.54.1
7354,ldlt-balex,,ferendum,,ldlt-balex:0.1.1.0.54.1
7355,ldlt-balex,,imperatori,,ldlt-balex:0.1.1.0.54.1
7356,ldlt-balex,,suo,,ldlt-balex:0.1.1.0.54.1
7357,ldlt-balex,,Facit,,ldlt-balex:0.1.1.0.54.1
7358,ldlt-balex,,hoc,,ldlt-balex:0.1.1.0.54.1
7359,ldlt-balex,,idem,,ldlt-balex:0.1.1.0.54.1
7360,ldlt-balex,,unetuicesima,,ldlt-balex:0.1.1.0.54.1
7361,ldlt-balex,,Subsequitur,,ldlt-balex:0.1.1.0.54.1
7362,ldlt-balex,,has,,ldlt-balex:0.1.1.0.54.1
7363,ldlt-balex,,quinta,,ldlt-balex:0.1.1.0.54.1
7364,ldlt-balex,,Cum,,ldlt-balex:0.1.1.0.54.2
7365,ldlt-balex,,duae,,ldlt-balex:0.1.1.0.54.2
7366,ldlt-balex,,legiones,,ldlt-balex:0.1.1.0.54.2
7367,ldlt-balex,,reliquae,,ldlt-balex:0.1.1.0.54.2
7368,ldlt-balex,,essent,,ldlt-balex:0.1.1.0.54.2
7369,ldlt-balex,,in,,ldlt-balex:0.1.1.0.54.2
7370,ldlt-balex,,castris,,ldlt-balex:0.1.1.0.54.2
7371,ldlt-balex,,secundani,,ldlt-balex:0.1.1.0.54.2
7372,ldlt-balex,,ueriti,,ldlt-balex:0.1.1.0.54.2
7373,ldlt-balex,,ne,,ldlt-balex:0.1.1.0.54.2
7374,ldlt-balex,,soli,,ldlt-balex:0.1.1.0.54.2
7375,ldlt-balex,,relinquerentur,,ldlt-balex:0.1.1.0.54.2
7376,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.54.2
7377,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.54.2
7378,ldlt-balex,,eo,,ldlt-balex:0.1.1.0.54.2
7379,ldlt-balex,,quid,,ldlt-balex:0.1.1.0.54.2
7380,ldlt-balex,,sensissent,,ldlt-balex:0.1.1.0.54.2
7381,ldlt-balex,,indicaretur,,lem-54.3-indicaretur
7382,ldlt-balex,,secuti,,ldlt-balex:0.1.1.0.54.2
7383,ldlt-balex,,sunt,,ldlt-balex:0.1.1.0.54.2
7384,ldlt-balex,,factum,,ldlt-balex:0.1.1.0.54.2
7385,ldlt-balex,,superiorum,,ldlt-balex:0.1.1.0.54.2
7386,ldlt-balex,,Permansit,,ldlt-balex:0.1.1.0.54.2
7387,ldlt-balex,,in,,ldlt-balex:0.1.1.0.54.2
7388,ldlt-balex,,sententia,,ldlt-balex:0.1.1.0.54.2
7389,ldlt-balex,,legio,,ldlt-balex:0.1.1.0.54.2
7390,ldlt-balex,,uernacula,,ldlt-balex:0.1.1.0.54.2
7391,ldlt-balex,,nec,,ldlt-balex:0.1.1.0.54.2
7392,ldlt-balex,,ullo,,ldlt-balex:0.1.1.0.54.2
7393,ldlt-balex,,timore,,ldlt-balex:0.1.1.0.54.2
7394,ldlt-balex,,de,,ldlt-balex:0.1.1.0.54.2
7395,ldlt-balex,,gradu,,ldlt-balex:0.1.1.0.54.2
7396,ldlt-balex,,deiecta,,ldlt-balex:0.1.1.0.54.2
7397,ldlt-balex,,est,,ldlt-balex:0.1.1.0.54.2
7398,ldlt-balex,,Cassius,,ldlt-balex:0.1.1.0.55.0
7399,ldlt-balex,,eos,,ldlt-balex:0.1.1.0.55.0
7400,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.55.0
7401,ldlt-balex,,nominati,,ldlt-balex:0.1.1.0.55.0
7402,ldlt-balex,,erant,,ldlt-balex:0.1.1.0.55.0
7403,ldlt-balex,,conscii,,ldlt-balex:0.1.1.0.55.0
7404,ldlt-balex,,caedis,,ldlt-balex:0.1.1.0.55.0
7405,ldlt-balex,,iubet,,ldlt-balex:0.1.1.0.55.0
7406,ldlt-balex,,comprehendi,,ldlt-balex:0.1.1.0.55.0
7407,ldlt-balex,,Legionem,,lem-55.1-legionem-quintam-in-castra-remittit
7408,ldlt-balex,,quintam,,lem-55.1-legionem-quintam-in-castra-remittit
7409,ldlt-balex,,in,,lem-55.1-legionem-quintam-in-castra-remittit
7410,ldlt-balex,,castra,,lem-55.1-legionem-quintam-in-castra-remittit
7411,ldlt-balex,,remittit,,lem-55.1-legionem-quintam-in-castra-remittit
7412,ldlt-balex,,cohortibus,,lem-55.1-cohortibus-XXX
7413,ldlt-balex,,XXX,,lem-55.1-cohortibus-XXX
7414,ldlt-balex,,retentis,,ldlt-balex:0.1.1.0.55.0
7415,ldlt-balex,,Indicio,,ldlt-balex:0.1.1.0.55.1
7416,ldlt-balex,,Minuci,,lem-55.2-Minuci
7417,ldlt-balex,,cognoscit,,ldlt-balex:0.1.1.0.55.1
7418,ldlt-balex,,L,,ldlt-balex:0.1.1.0.55.1
7419,ldlt-balex,,Racilium,,ldlt-balex:0.1.1.0.55.1
7420,ldlt-balex,,et,,ldlt-balex:0.1.1.0.55.1
7421,ldlt-balex,,L,,ldlt-balex:0.1.1.0.55.1
7422,ldlt-balex,,Laterensem,,ldlt-balex:0.1.1.0.55.1
7423,ldlt-balex,,et,,ldlt-balex:0.1.1.0.55.1
7424,ldlt-balex,,Annium,,ldlt-balex:0.1.1.0.55.1
7425,ldlt-balex,,Scapulam,,ldlt-balex:0.1.1.0.55.1
7426,ldlt-balex,,maximae,,ldlt-balex:0.1.1.0.55.1
7427,ldlt-balex,,dignitatis,,ldlt-balex:0.1.1.0.55.1
7428,ldlt-balex,,et,,ldlt-balex:0.1.1.0.55.1
7429,ldlt-balex,,gratiae,,ldlt-balex:0.1.1.0.55.1
7430,ldlt-balex,,prouincialem,,ldlt-balex:0.1.1.0.55.1
7431,ldlt-balex,,hominem,,ldlt-balex:0.1.1.0.55.1
7432,ldlt-balex,,sibique,,ldlt-balex:0.1.1.0.55.1
7433,ldlt-balex,,tam,,ldlt-balex:0.1.1.0.55.1
7434,ldlt-balex,,familiarem,,ldlt-balex:0.1.1.0.55.1
7435,ldlt-balex,,quam,,ldlt-balex:0.1.1.0.55.1
7436,ldlt-balex,,Laterensem,,ldlt-balex:0.1.1.0.55.1
7437,ldlt-balex,,et,,ldlt-balex:0.1.1.0.55.1
7438,ldlt-balex,,Racilium,,ldlt-balex:0.1.1.0.55.1
7439,ldlt-balex,,in,,ldlt-balex:0.1.1.0.55.1
7440,ldlt-balex,,eadem,,ldlt-balex:0.1.1.0.55.1
7441,ldlt-balex,,fuisse,,ldlt-balex:0.1.1.0.55.1
7442,ldlt-balex,,coniuratione,,ldlt-balex:0.1.1.0.55.1
7443,ldlt-balex,,nec,,ldlt-balex:0.1.1.0.55.1
7444,ldlt-balex,,diu,,ldlt-balex:0.1.1.0.55.1
7445,ldlt-balex,,moratur,,ldlt-balex:0.1.1.0.55.1
7446,ldlt-balex,,dolorem,,ldlt-balex:0.1.1.0.55.1
7447,ldlt-balex,,suum,,ldlt-balex:0.1.1.0.55.1
7448,ldlt-balex,,quin,,ldlt-balex:0.1.1.0.55.1
7449,ldlt-balex,,eos,,ldlt-balex:0.1.1.0.55.1
7450,ldlt-balex,,interfici,,ldlt-balex:0.1.1.0.55.1
7451,ldlt-balex,,iubeat,,ldlt-balex:0.1.1.0.55.1
7452,ldlt-balex,,Minucium,,lem-55.3-Minucium
7453,ldlt-balex,,libertis,,ldlt-balex:0.1.1.0.55.2
7454,ldlt-balex,,tradit,,ldlt-balex:0.1.1.0.55.2
7455,ldlt-balex,,excruciandum,,ldlt-balex:0.1.1.0.55.2
7456,ldlt-balex,,item,,ldlt-balex:0.1.1.0.55.2
7457,ldlt-balex,,Calpurnium,,ldlt-balex:0.1.1.0.55.2
7458,ldlt-balex,,Saluianum,,ldlt-balex:0.1.1.0.55.2
7459,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.55.2
7460,ldlt-balex,,profitetur,,ldlt-balex:0.1.1.0.55.2
7461,ldlt-balex,,indicium,,lem-55.3-indicium
7462,ldlt-balex,,coniuratorumque,,ldlt-balex:0.1.1.0.55.2
7463,ldlt-balex,,numerum,,ldlt-balex:0.1.1.0.55.2
7464,ldlt-balex,,auget,,ldlt-balex:0.1.1.0.55.2
7465,ldlt-balex,,uere,,ldlt-balex:0.1.1.0.55.2
7466,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.55.2
7467,ldlt-balex,,quidam,,ldlt-balex:0.1.1.0.55.2
7468,ldlt-balex,,existimant,,ldlt-balex:0.1.1.0.55.2
7469,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.55.2
7470,ldlt-balex,,nonnulli,,ldlt-balex:0.1.1.0.55.2
7471,ldlt-balex,,queruntur,,ldlt-balex:0.1.1.0.55.2
7472,ldlt-balex,,coactus,,ldlt-balex:0.1.1.0.55.2
7473,ldlt-balex,,Isdem,,lem-55.3-isdem
7474,ldlt-balex,,cruciatibus,,ldlt-balex:0.1.1.0.55.2
7475,ldlt-balex,,adfectus,,lem-55.3-adfectus
7476,ldlt-balex,,L,,ldlt-balex:0.1.1.0.55.2
7477,ldlt-balex,,Mercello,,lem-55.3-Mercello
7478,ldlt-balex,,Squillus,,ldlt-balex:0.1.1.0.55.3
7479,ldlt-balex,,nominat,,ldlt-balex:0.1.1.0.55.3
7480,ldlt-balex,,plures,,ldlt-balex:0.1.1.0.55.3
7481,ldlt-balex,,Quos,,ldlt-balex:0.1.1.0.55.3
7482,ldlt-balex,,Cassius,,ldlt-balex:0.1.1.0.55.3
7483,ldlt-balex,,interfici,,ldlt-balex:0.1.1.0.55.3
7484,ldlt-balex,,iubet,,ldlt-balex:0.1.1.0.55.3
7485,ldlt-balex,,exceptis,,ldlt-balex:0.1.1.0.55.3
7486,ldlt-balex,,eis,,ldlt-balex:0.1.1.0.55.3
7487,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.55.3
7488,ldlt-balex,,se,,ldlt-balex:0.1.1.0.55.3
7489,ldlt-balex,,pecunia,,ldlt-balex:0.1.1.0.55.3
7490,ldlt-balex,,redemerunt,,ldlt-balex:0.1.1.0.55.3
7491,ldlt-balex,,Nam,,lem-55.5-Nam-palam-sestertium-sexagiens-cum
7492,ldlt-balex,,palam,,lem-55.5-Nam-palam-sestertium-sexagiens-cum
7493,ldlt-balex,,sestertium,,lem-55.5-Nam-palam-sestertium-sexagiens-cum
7494,ldlt-balex,,sexagiens,,lem-55.5-Nam-palam-sestertium-sexagiens-cum
7495,ldlt-balex,,cum,,lem-55.5-Nam-palam-sestertium-sexagiens-cum
7496,ldlt-balex,,Calpurnio,,ldlt-balex:0.1.1.0.55.4
7497,ldlt-balex,,paciscitur,,ldlt-balex:0.1.1.0.55.4
7498,ldlt-balex,,et,,ldlt-balex:0.1.1.0.55.4
7499,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.55.4
7500,ldlt-balex,,Q,,lem-55.5-Q.-Sestio
7501,ldlt-balex,,Sestio,,lem-55.5-Q.-Sestio
7502,ldlt-balex,,quinquagiens,,ldlt-balex:0.1.1.0.55.4
7503,ldlt-balex,,Qui,,lem-55.5-qui-si
7504,ldlt-balex,,si,,lem-55.5-qui-si
7505,ldlt-balex,,maxime,,ldlt-balex:0.1.1.0.55.4
7506,ldlt-balex,,nocentes,,ldlt-balex:0.1.1.0.55.4
7507,ldlt-balex,,sunt,,ldlt-balex:0.1.1.0.55.4
7508,ldlt-balex,,multati,,ldlt-balex:0.1.1.0.55.4
7509,ldlt-balex,,tamen,,ldlt-balex:0.1.1.0.55.4
7510,ldlt-balex,,periculum,,ldlt-balex:0.1.1.0.55.4
7511,ldlt-balex,,uitae,,ldlt-balex:0.1.1.0.55.4
7512,ldlt-balex,,dolorque,,ldlt-balex:0.1.1.0.55.4
7513,ldlt-balex,,uulnerum,,ldlt-balex:0.1.1.0.55.4
7514,ldlt-balex,,pecuniae,,ldlt-balex:0.1.1.0.55.4
7515,ldlt-balex,,remissus,,ldlt-balex:0.1.1.0.55.4
7516,ldlt-balex,,crudelitatem,,ldlt-balex:0.1.1.0.55.4
7517,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.55.4
7518,ldlt-balex,,auaritia,,ldlt-balex:0.1.1.0.55.4
7519,ldlt-balex,,certasse,,ldlt-balex:0.1.1.0.55.4
7520,ldlt-balex,,significabat,,ldlt-balex:0.1.1.0.55.4
7521,ldlt-balex,,Aliquot,,ldlt-balex:0.1.1.0.56.0
7522,ldlt-balex,,post,,ldlt-balex:0.1.1.0.56.0
7523,ldlt-balex,,diebus,,ldlt-balex:0.1.1.0.56.0
7524,ldlt-balex,,litteras,,ldlt-balex:0.1.1.0.56.0
7525,ldlt-balex,,a,,ldlt-balex:0.1.1.0.56.0
7526,ldlt-balex,,Caesare,,ldlt-balex:0.1.1.0.56.0
7527,ldlt-balex,,missas,,ldlt-balex:0.1.1.0.56.0
7528,ldlt-balex,,accipit,,ldlt-balex:0.1.1.0.56.0
7529,ldlt-balex,,quibus,,ldlt-balex:0.1.1.0.56.0
7530,ldlt-balex,,cognoscit,,ldlt-balex:0.1.1.0.56.0
7531,ldlt-balex,,Pompeium,,ldlt-balex:0.1.1.0.56.0
7532,ldlt-balex,,in,,ldlt-balex:0.1.1.0.56.0
7533,ldlt-balex,,acie,,ldlt-balex:0.1.1.0.56.0
7534,ldlt-balex,,uictum,,ldlt-balex:0.1.1.0.56.0
7535,ldlt-balex,,amissis,,ldlt-balex:0.1.1.0.56.0
7536,ldlt-balex,,copiis,,ldlt-balex:0.1.1.0.56.0
7537,ldlt-balex,,fugisse,,ldlt-balex:0.1.1.0.56.0
7538,ldlt-balex,,Qua,,ldlt-balex:0.1.1.0.56.1
7539,ldlt-balex,,re,,ldlt-balex:0.1.1.0.56.1
7540,ldlt-balex,,cognita,,ldlt-balex:0.1.1.0.56.1
7541,ldlt-balex,,mixtam,,ldlt-balex:0.1.1.0.56.1
7542,ldlt-balex,,dolore,,lem-56.2-dolore
7543,ldlt-balex,,uoluptatem,,ldlt-balex:0.1.1.0.56.1
7544,ldlt-balex,,capiebat,,ldlt-balex:0.1.1.0.56.1
7545,ldlt-balex,,Victoriae,,ldlt-balex:0.1.1.0.56.1
7546,ldlt-balex,,nuntius,,ldlt-balex:0.1.1.0.56.1
7547,ldlt-balex,,laetitiam,,ldlt-balex:0.1.1.0.56.1
7548,ldlt-balex,,exprimebat,,ldlt-balex:0.1.1.0.56.1
7549,ldlt-balex,,confectum,,ldlt-balex:0.1.1.0.56.1
7550,ldlt-balex,,bellum,,ldlt-balex:0.1.1.0.56.1
7551,ldlt-balex,,licentiam,,ldlt-balex:0.1.1.0.56.1
7552,ldlt-balex,,temporum,,lem-56.2-temporum
7553,ldlt-balex,,intercludebat,,ldlt-balex:0.1.1.0.56.1
7554,ldlt-balex,,Sic,,ldlt-balex:0.1.1.0.56.1
7555,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.56.1
7556,ldlt-balex,,dubius,,ldlt-balex:0.1.1.0.56.1
7557,ldlt-balex,,animus,,lem-56.2-animus
7558,ldlt-balex,,utrum,,ldlt-balex:0.1.1.0.56.1
7559,ldlt-balex,,nihil,,ldlt-balex:0.1.1.0.56.1
7560,ldlt-balex,,timere,,lem-56.2-timere
7561,ldlt-balex,,an,,ldlt-balex:0.1.1.0.56.1
7562,ldlt-balex,,omnia,,ldlt-balex:0.1.1.0.56.1
7563,ldlt-balex,,licere,,ldlt-balex:0.1.1.0.56.1
7564,ldlt-balex,,mallet,,ldlt-balex:0.1.1.0.56.1
7565,ldlt-balex,,Sanatis,,ldlt-balex:0.1.1.0.56.2
7566,ldlt-balex,,uulneribus,,ldlt-balex:0.1.1.0.56.2
7567,ldlt-balex,,arcessit,,ldlt-balex:0.1.1.0.56.2
7568,ldlt-balex,,omnes,,ldlt-balex:0.1.1.0.56.2
7569,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.56.2
7570,ldlt-balex,,sibi,,ldlt-balex:0.1.1.0.56.2
7571,ldlt-balex,,pecunias,,ldlt-balex:0.1.1.0.56.2
7572,ldlt-balex,,expensas,,ldlt-balex:0.1.1.0.56.2
7573,ldlt-balex,,tulerant,,ldlt-balex:0.1.1.0.56.2
7574,ldlt-balex,,acceptasque,,ldlt-balex:0.1.1.0.56.2
7575,ldlt-balex,,eas,,ldlt-balex:0.1.1.0.56.2
7576,ldlt-balex,,iubet,,ldlt-balex:0.1.1.0.56.2
7577,ldlt-balex,,referri,,ldlt-balex:0.1.1.0.56.2
7578,ldlt-balex,,Quibus,,ldlt-balex:0.1.1.0.56.2
7579,ldlt-balex,,parum,,ldlt-balex:0.1.1.0.56.2
7580,ldlt-balex,,uidebatur,,ldlt-balex:0.1.1.0.56.2
7581,ldlt-balex,,imposuisse,,ldlt-balex:0.1.1.0.56.2
7582,ldlt-balex,,oneris,,ldlt-balex:0.1.1.0.56.2
7583,ldlt-balex,,ampliorem,,ldlt-balex:0.1.1.0.56.2
7584,ldlt-balex,,pecuniam,,ldlt-balex:0.1.1.0.56.2
7585,ldlt-balex,,imperat,,ldlt-balex:0.1.1.0.56.2
7586,ldlt-balex,,Equitum,,lem-56.4-equitum-autem-Romanorum
7587,ldlt-balex,,autem,,lem-56.4-equitum-autem-Romanorum
7588,ldlt-balex,,Romanorum,,lem-56.4-equitum-autem-Romanorum
7589,ldlt-balex,,dilectum,,ldlt-balex:0.1.1.0.56.3
7590,ldlt-balex,,instituit,,ldlt-balex:0.1.1.0.56.3
7591,ldlt-balex,,Quos,,ldlt-balex:0.1.1.0.56.3
7592,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.56.3
7593,ldlt-balex,,omnibus,,ldlt-balex:0.1.1.0.56.3
7594,ldlt-balex,,conuentibus,,ldlt-balex:0.1.1.0.56.3
7595,ldlt-balex,,coloniisque,,ldlt-balex:0.1.1.0.56.3
7596,ldlt-balex,,conscriptos,,lem-56.4-conscriptos
7597,ldlt-balex,,transmarina,,ldlt-balex:0.1.1.0.56.3
7598,ldlt-balex,,militia,,ldlt-balex:0.1.1.0.56.3
7599,ldlt-balex,,perterritos,,ldlt-balex:0.1.1.0.56.3
7600,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.56.3
7601,ldlt-balex,,sacramenti,,ldlt-balex:0.1.1.0.56.3
7602,ldlt-balex,,redemptionem,,ldlt-balex:0.1.1.0.56.3
7603,ldlt-balex,,uocabat,,ldlt-balex:0.1.1.0.56.3
7604,ldlt-balex,,Magnum,,ldlt-balex:0.1.1.0.56.3
7605,ldlt-balex,,hoc,,ldlt-balex:0.1.1.0.56.3
7606,ldlt-balex,,fuit,,ldlt-balex:0.1.1.0.56.3
7607,ldlt-balex,,uectigal,,ldlt-balex:0.1.1.0.56.3
7608,ldlt-balex,,maius,,ldlt-balex:0.1.1.0.56.3
7609,ldlt-balex,,tamen,,ldlt-balex:0.1.1.0.56.3
7610,ldlt-balex,,creabat,,lem-56.4-creabat
7611,ldlt-balex,,odium,,ldlt-balex:0.1.1.0.56.3
7612,ldlt-balex,,His,,ldlt-balex:0.1.1.0.56.4
7613,ldlt-balex,,rebus,,ldlt-balex:0.1.1.0.56.4
7614,ldlt-balex,,confectis,,ldlt-balex:0.1.1.0.56.4
7615,ldlt-balex,,totum,,lem-56.5-totum
7616,ldlt-balex,,exercitum,,ldlt-balex:0.1.1.0.56.4
7617,ldlt-balex,,lustrat,,ldlt-balex:0.1.1.0.56.4
7618,ldlt-balex,,Legiones,,ldlt-balex:0.1.1.0.56.4
7619,ldlt-balex,,quas,,ldlt-balex:0.1.1.0.56.4
7620,ldlt-balex,,in,,lem-56.5-in-Africam
7621,ldlt-balex,,Africam,,lem-56.5-in-Africam
7622,ldlt-balex,,ducturus,,ldlt-balex:0.1.1.0.56.4
7623,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.56.4
7624,ldlt-balex,,et,,ldlt-balex:0.1.1.0.56.4
7625,ldlt-balex,,auxilia,,lem-56.5-auxilia
7626,ldlt-balex,,mittit,,ldlt-balex:0.1.1.0.56.4
7627,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.56.4
7628,ldlt-balex,,traiectum,,ldlt-balex:0.1.1.0.56.4
7629,ldlt-balex,,Ipse,,ldlt-balex:0.1.1.0.56.5
7630,ldlt-balex,,classem,,ldlt-balex:0.1.1.0.56.5
7631,ldlt-balex,,quam,,ldlt-balex:0.1.1.0.56.5
7632,ldlt-balex,,parabat,,ldlt-balex:0.1.1.0.56.5
7633,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.56.5
7634,ldlt-balex,,inspiceret,,ldlt-balex:0.1.1.0.56.5
7635,ldlt-balex,,Hispalim,,ldlt-balex:0.1.1.0.56.5
7636,ldlt-balex,,accedit,,ldlt-balex:0.1.1.0.56.5
7637,ldlt-balex,,ibique,,ldlt-balex:0.1.1.0.56.5
7638,ldlt-balex,,moratur,,ldlt-balex:0.1.1.0.56.5
7639,ldlt-balex,,propterea,,ldlt-balex:0.1.1.0.56.5
7640,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.56.5
7641,ldlt-balex,,edictum,,ldlt-balex:0.1.1.0.56.5
7642,ldlt-balex,,tota,,ldlt-balex:0.1.1.0.56.5
7643,ldlt-balex,,prouincia,,ldlt-balex:0.1.1.0.56.5
7644,ldlt-balex,,proposuerat,,ldlt-balex:0.1.1.0.56.5
7645,ldlt-balex,,ut,,lem-56.6-ut-quibus
7646,ldlt-balex,,quibus,,lem-56.6-ut-quibus
7647,ldlt-balex,,pecunias,,ldlt-balex:0.1.1.0.56.5
7648,ldlt-balex,,imperasset,,ldlt-balex:0.1.1.0.56.5
7649,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.56.5
7650,ldlt-balex,,contulissent,,ldlt-balex:0.1.1.0.56.5
7651,ldlt-balex,,se,,ldlt-balex:0.1.1.0.56.5
7652,ldlt-balex,,adirent,,ldlt-balex:0.1.1.0.56.5
7653,ldlt-balex,,Quae,,ldlt-balex:0.1.1.0.56.5
7654,ldlt-balex,,euocatio,,ldlt-balex:0.1.1.0.56.5
7655,ldlt-balex,,uehementer,,ldlt-balex:0.1.1.0.56.5
7656,ldlt-balex,,omnes,,ldlt-balex:0.1.1.0.56.5
7657,ldlt-balex,,turbauit,,ldlt-balex:0.1.1.0.56.5
7658,ldlt-balex,,Interim,,ldlt-balex:0.1.1.0.57.0
7659,ldlt-balex,,L,,ldlt-balex:0.1.1.0.57.0
7660,ldlt-balex,,Titius,,ldlt-balex:0.1.1.0.57.0
7661,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.57.0
7662,ldlt-balex,,eo,,ldlt-balex:0.1.1.0.57.0
7663,ldlt-balex,,tempore,,ldlt-balex:0.1.1.0.57.0
